idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage
2757,85,51,33,"black",0,0,12,0,0,1,1,11,1,1,,11.23077,.1666667,47,104,1.203973
2757,87,51,35,"black",0,0,12,0,0,1,1,11,1,0,,13.23077,2.25,40,104,1.325095
2757,88,51,36,"black",0,0,12,0,0,1,1,11,1,1,0,14.65385,3.666667,38,74,1.467822
2758,82,53,28,"black",0,1,12,0,0,1,1,6,3,0,14,5.211538,.5,40,23,1.264473
2759,77,46,30,"white",0,0,18,1,0,1,1,11,1,0,0,3.211539,.5,40,26,1.870532
2759,78,46,31,"white",0,0,18,1,0,1,1,11,1,,0,4.211538,1,40,52,1.923889
2759,80,46,33,"white",0,0,18,1,0,1,1,11,2,0,,6.096154,1.5,40,98,2.116561
2759,82,46,35,"white",0,0,18,1,0,1,1,11,,0,,7.980769,.4166667,40,98,1.919859
2759,83,46,36,"white",1,0,18,1,0,1,1,11,1,0,0,8.25,.6666667,40,14,1.924248
2760,73,53,19,"white",1,0,12,0,0,1,1,7,3,,0,1.294872,.5,9,37,1.321042
2760,75,53,21,"white",1,0,12,0,0,1,1,5,3,,0,2.294872,.9166667,45,52,1.100862
2760,77,53,23,"white",1,0,12,0,0,1,1,5,3,0,0,3.275641,,40,51,1.321256
2760,82,53,28,"white",1,0,12,0,0,0,1,5,3,0,0,4.50641,.1666667,40,1,1.095528
2760,85,53,31,"white",1,0,12,0,0,0,1,3,8,0,0,6.064102,1.916667,5,81,1.682009
2760,88,53,34,"white",1,0,12,0,0,0,1,3,8,0,0,9.391025,1.333333,2,73,2.085862
2761,78,51,26,"white",0,1,17,1,0,1,1,6,3,0,0,5.166667,5.166667,45,56,1.943513
2761,80,51,28,"white",0,1,17,1,0,1,1,6,3,0,,7.083333,7.083333,40,98,2.158773
2761,82,51,30,"white",0,1,17,1,0,1,1,6,1,0,,9.166667,9.166667,46,98,2.123458
2761,83,51,31,"white",0,1,17,1,0,1,1,6,1,0,0,10.22436,10.16667,50,55,2.11158
2761,85,51,33,"white",0,1,17,1,0,1,1,6,1,0,,12.25,12.25,40,,2.415978
2761,87,51,35,"white",0,1,17,1,0,1,1,6,1,0,,14.25,.6666667,45,104,2.372024
2761,88,51,36,"white",0,1,17,1,0,1,1,6,2,0,0,15.65385,2.083333,48,73,2.302585
2762,77,51,25,"white",0,1,14,0,0,1,1,11,8,0,0,4.75,4.75,84,52,1.036237
2762,80,51,28,"white",1,0,14,0,0,1,1,11,1,0,6,7.576923,.9166667,40,92,1.672098
2762,82,51,30,"white",1,0,14,0,0,1,1,11,8,0,4,9,.9166667,40,74,1.726331
2762,83,51,31,"white",1,0,14,0,0,1,1,9,7,0,,9,.0833333,36,,.6921861
2762,85,51,33,"white",1,0,14,0,0,1,1,11,8,0,,11,1.833333,24,104,1.931469
2762,87,51,35,"white",0,0,14,0,0,1,1,11,2,0,,13,.25,32,104,1.892931
2762,88,51,36,"white",0,0,14,0,0,1,1,11,1,0,0,14.36539,1.583333,32,71,1.982721
2763,68,43,24,"white",1,0,13,0,1,0,1,11,3,,0,.8461539,.3333333,25,44,1.627093
2763,69,43,25,"white",1,0,13,0,1,0,1,11,3,,0,1.326923,.6666667,25,25,1.627093
2763,72,43,28,"white",1,0,13,0,0,1,1,11,2,0,1,1.442308,.0833333,40,6,1.677717
2763,73,43,29,"white",1,0,13,0,0,1,1,11,3,,9,2.288461,.1666667,40,44,1.677717
2763,75,43,31,"white",1,0,13,0,1,0,1,11,3,,0,2.634615,0,40,18,1.479759
2763,77,43,33,"white",1,0,13,0,1,0,1,11,3,0,0,3.615385,2,40,51,1.513528
2763,78,43,34,"white",1,0,13,0,1,0,1,11,3,,0,4.692308,2.333333,40,56,1.513147
2763,80,43,36,"white",0,0,13,0,1,0,1,11,2,0,,6.576923,2.833333,45,98,2.068119
2763,82,43,38,"white",0,0,13,0,1,0,1,11,2,0,,8.461538,4.75,43,98,2.138889
2763,83,43,39,"white",0,0,13,0,1,0,1,11,3,0,0,9.538462,5.75,24,56,2.510825
2764,68,44,23,"white",1,0,12,0,0,1,1,12,3,,0,1,0,40,52,1.842204
2764,69,44,24,"white",1,0,12,0,0,1,1,12,3,,0,2,.9166667,42,52,1.854772
2764,70,44,25,"white",1,0,12,0,0,1,1,12,3,0,0,3.076923,2,45,56,1.746459
2764,71,44,26,"white",1,0,12,0,0,1,1,12,3,,0,3.365385,2.25,40,15,1.630199
2764,73,44,28,"white",1,0,12,0,0,1,1,7,3,,0,4.096154,.1666667,30,38,1.572356
2764,75,44,30,"white",1,0,12,0,0,1,1,6,2,,26,4.596154,.5833333,40,26,1.791196
2764,77,44,32,"white",1,0,12,0,0,1,1,11,1,0,0,5.596154,1.416667,40,52,1.646234
2764,78,44,33,"white",1,0,12,0,0,1,1,11,3,0,0,6.692308,2.5,39,57,1.769159
2764,82,44,37,"white",1,0,12,0,0,1,1,12,3,1,,9.153846,1.166667,40,98,1.791759
2764,87,44,42,"white",1,0,12,0,0,1,1,12,3,0,,11.15385,6.166667,24,104,1.796486
2764,88,44,43,"white",1,0,12,0,0,1,1,12,3,0,0,12.51923,7.5,24,71,2.026112
2765,72,49,22,"black",0,1,16,1,0,1,1,,3,,12,.6666667,.6666667,40,17,1.309547
2765,73,49,24,"black",0,1,16,1,0,1,1,5,3,,10,1.49359,.25,40,43,1.493794
2765,75,49,25,"black",0,1,16,1,0,1,1,12,3,,2,2.455128,.5,40,50,1.910543
2766,72,53,18,"black",0,1,12,0,0,1,1,7,3,0,0,.4230769,.4166667,20,22,1.454573
2766,73,53,19,"black",0,1,12,0,0,1,1,7,3,0,0,1.5,1.5,25,55,1.171183
2766,75,53,21,"black",0,1,12,0,0,1,1,7,3,,44,3.333333,3.333333,30,8,1.266185
2766,77,53,23,"black",0,1,12,0,0,1,1,11,3,0,0,4.333333,1.083333,40,52,1.613925
2766,78,53,24,"black",0,1,12,0,0,1,1,11,3,0,0,5.352564,2.083333,40,53,1.692484
2766,80,53,26,"black",1,0,12,0,0,1,1,11,3,,0,5.852564,,40,26,1.574181
2766,82,53,28,"black",1,0,12,0,0,1,1,11,3,0,0,5.852564,4.083333,40,0,1.060161
2766,87,53,33,"black",1,0,12,0,0,1,1,8,3,0,1,8.314103,.0833333,3,3,1.142773
2768,71,52,18,"black",0,1,12,0,0,1,1,12,1,0,0,.1666667,.1666667,20,8,1.270736
2768,72,52,19,"black",0,1,12,0,0,1,1,10,8,,16,.801282,.75,20,33,1.270736
2768,73,52,20,"black",0,1,12,0,0,1,1,9,3,,0,.8782051,0,40,4,2.087474
2768,75,52,22,"black",0,1,12,0,0,1,1,11,1,,0,1.301282,.25,40,22,1.361496
2768,77,52,24,"black",0,1,12,0,0,1,1,11,1,0,0,2.333333,2.333333,40,52,1.646234
2769,88,53,34,"black",0,0,12,0,0,1,1,5,8,0,0,3.365385,.8333333,45,50,1.680897
2770,68,49,18,"white",1,0,10,0,0,1,1,6,4,,0,.1666667,.1666667,15,4,1.219125
2770,70,49,20,"white",1,0,10,0,0,1,1,6,4,,,1.5,1.5,40,,1.316302
2770,71,49,21,"white",1,0,10,0,0,1,1,6,3,,0,1.826923,.1666667,40,17,1.316302
2770,72,49,22,"white",1,0,10,0,0,1,1,6,3,0,0,2.730769,.4166667,32,47,1.869988
2770,73,49,23,"white",1,0,10,0,0,1,1,6,3,,0,3.807692,.9166667,40,56,1.657514
2770,77,49,27,"white",0,0,10,0,0,1,1,6,2,0,0,4.807693,.25,40,52,1.545998
2770,80,49,30,"white",0,0,10,0,0,1,1,9,8,0,,5.826923,1.333333,40,53,1.465626
2770,85,49,35,"white",0,0,10,0,0,1,1,8,3,0,,8.826923,2.833333,45,104,1.405376
2770,87,49,37,"white",0,0,10,0,0,1,1,6,3,0,20,10.44231,.4166667,48,84,1.36645
2771,68,48,19,"white",0,1,12,0,0,1,0,6,4,,0,.3653846,.25,40,19,1.339411
2771,70,48,21,"white",0,1,12,0,0,1,0,4,6,1,11,.5833333,.5833333,40,1,1.809472
2771,71,48,22,"white",1,0,12,0,0,1,0,4,6,1,3,1.666667,1.666667,40,52,1.552148
2771,72,48,23,"white",1,0,12,0,0,1,0,,6,1,0,2.666667,2.666667,40,48,1.536152
2771,73,48,24,"white",1,0,12,0,1,0,1,4,6,,0,2.833333,2.833333,40,8,1.624316
2771,75,48,26,"white",1,0,12,0,1,0,1,4,6,,0,3.679487,1.5,40,44,1.335179
2771,80,48,31,"white",0,0,12,0,0,1,1,4,6,0,,5.564103,1.916667,48,98,1.722849
2771,82,48,33,"white",0,0,12,0,0,1,1,4,3,0,,7.448718,3.916667,40,98,1.731655
2771,83,48,34,"white",0,0,12,0,0,1,1,4,6,0,0,8.48718,4.916667,40,54,1.759876
2771,85,48,36,"white",0,0,12,0,0,1,1,4,5,0,,10.48718,6.916667,40,104,1.787869
2771,87,48,38,"white",0,0,12,0,0,1,1,4,3,0,,12.48718,8.916667,40,104,1.822497
2771,88,48,39,"white",0,0,12,0,0,1,1,4,3,0,0,13.89103,10.25,40,73,1.811425
2772,71,51,19,"white",0,1,11,0,0,1,0,6,3,,,.5833333,.5833333,38,,1.376927
2772,72,51,20,"white",1,0,11,0,0,1,0,6,4,,2,1.333333,1.083333,38,39,1.258157
2772,75,51,23,"white",1,0,11,0,0,1,1,6,6,,0,1.333333,,40,0,1.181768
2772,78,51,26,"white",1,0,11,0,0,1,1,6,3,0,0,1.698718,.4166667,40,19,1.308635
2772,80,51,28,"white",1,0,11,0,0,1,1,4,6,0,1,3.564102,.75,48,97,1.530165
2772,82,51,30,"white",0,0,11,0,0,1,1,8,8,0,,5.448718,.4166667,48,98,1.348073
2772,83,51,31,"white",0,0,11,0,0,1,1,9,6,1,,5.448718,1.5,40,,1.328457
2772,85,51,33,"white",0,0,11,0,0,1,1,9,6,1,,7.448718,3.416667,36,104,1.355816
2772,88,51,37,"white",0,0,11,0,0,1,1,9,5,0,,10.66026,1.25,40,70,1.575037
2773,71,45,25,"white",1,0,13,0,0,0,1,11,13,0,0,.4615385,.4166667,13,24,1.331361
2774,68,47,21,"white",0,0,12,0,0,1,1,7,3,,0,.9807692,0,37,51,1.487831
2774,69,47,21,"white",1,0,12,0,0,0,1,6,3,,4,1.903846,.5,40,48,1.451214
2774,70,47,23,"white",0,0,12,0,0,1,1,6,3,,2,2.865385,.5833333,42,50,1.398416
2774,71,47,24,"white",1,0,12,0,0,0,1,11,3,,0,3.596154,1.333333,40,38,1.549395
2775,75,47,28,"white",1,0,17,1,0,0,0,11,8,,0,1.166667,1.166667,40,36,.4834262
2775,77,47,30,"white",1,0,17,1,0,0,0,11,1,0,0,2.166667,2,60,52,1.988059
2775,78,47,31,"white",1,0,17,1,0,0,0,11,2,0,0,3.24359,3.083333,55,56,2.037003
2775,80,47,33,"white",0,0,17,1,0,0,0,11,2,0,,5.128205,5.083333,50,98,2.572206
2775,82,47,35,"white",0,0,17,1,0,0,0,11,2,0,,7.012821,7,50,98,2.540814
2775,83,47,36,"white",0,0,17,1,0,0,0,11,2,0,0,8.083333,8.083333,45,54,2.636034
2776,68,45,22,"black",0,1,12,0,0,1,1,7,3,,0,1,0,40,52,1.554522
2776,69,45,23,"black",0,1,12,0,0,1,1,7,3,,0,2,.9166667,40,52,1.549118
2776,70,45,24,"black",0,1,12,0,0,1,1,7,3,1,0,3.096154,2,40,57,1.616407
2776,71,45,25,"black",0,1,12,0,0,1,1,7,3,,0,4.096154,2.083333,40,52,1.742386
2776,72,45,26,"black",0,1,12,0,0,1,1,4,3,1,0,5.057693,1.833333,40,50,1.819216
2776,75,45,29,"black",0,1,12,0,0,1,1,5,3,,0,7.038462,1.416667,40,52,2.182477
2776,77,45,31,"black",0,1,12,0,0,1,1,7,3,0,40,7.269231,.25,40,12,1.267855
2776,78,45,32,"black",0,1,12,0,0,1,1,7,3,0,0,8.307693,1.333333,37,54,1.543035
2777,71,51,19,"black",1,0,12,0,0,1,1,6,6,0,0,1.423077,1.416667,29,52,1.270736
2777,72,51,20,"black",1,0,12,0,0,1,1,6,4,1,0,2.333333,2.333333,23,24,1.231429
2777,73,51,21,"black",1,0,12,0,0,1,1,6,4,,0,3.333333,3,20,52,1.40328
2777,75,51,23,"black",1,0,12,0,0,1,1,4,6,,0,4.179487,.75,40,44,1.665281
2777,77,51,25,"black",1,0,12,0,0,1,1,4,6,0,39,4.429487,.8333333,40,13,1.161552
2777,78,51,26,"black",1,0,12,0,0,1,1,4,6,0,1,5.448718,1.083333,40,53,1.527997
2777,80,51,28,"black",1,0,12,0,0,1,1,4,6,0,,7.333333,3.083333,40,98,1.554857
2777,82,51,30,"black",1,0,12,0,0,1,1,4,6,1,,9.217949,5.083333,40,98,1.568616
2777,83,51,31,"black",1,0,12,0,0,1,1,4,6,0,0,10.19872,6,40,51,1.709018
2777,85,51,33,"black",1,0,12,0,0,1,1,4,6,0,,12.19872,8,40,104,1.567345
2777,87,51,35,"black",0,0,12,0,0,1,1,6,6,0,,14.19872,.3333333,40,104,1.207312
2777,88,51,37,"black",0,0,12,0,0,1,1,6,6,0,0,15.5641,1.666667,40,71,1.460373
2778,72,53,18,"black",0,1,10,0,0,1,1,9,7,0,0,.7307692,0,8,4,1.166891
2779,71,47,23,"black",1,0,11,0,0,1,1,11,8,,,1.833333,1.833333,40,,1.539446
2779,72,47,24,"black",1,0,11,0,0,1,1,6,8,0,0,2.794872,1.083333,35,50,2.072458
2779,73,47,25,"black",1,0,11,0,0,1,1,6,8,0,0,3.794872,2,35,52,2.157465
2779,75,47,27,"black",1,0,11,0,0,1,1,6,8,,0,4.641026,4.083333,50,44,1.054877
2780,68,44,24,"black",0,1,12,0,0,1,1,4,6,,0,.3333333,.3333333,40,12,1.476269
2780,69,44,25,"black",0,1,12,0,0,1,1,4,6,,0,1.333333,1.25,40,52,1.468211
2780,70,44,26,"black",0,1,12,0,0,1,1,4,6,1,0,2.448718,2.333333,40,58,1.549395
2780,71,44,27,"black",0,1,12,0,0,1,1,4,6,1,0,3.25,3.25,40,24,1.584633
2780,72,44,28,"black",0,1,12,0,0,1,1,4,6,1,0,4.333333,4.333333,40,53,1.615841
2780,73,44,29,"black",1,0,12,0,0,1,1,4,6,1,3,5.275641,5.25,40,49,1.629398
2780,75,44,31,"black",1,0,12,0,0,1,1,4,6,,0,5.814103,0,40,28,1.696731
2780,77,44,33,"black",1,0,12,0,0,1,1,4,6,1,0,5.814103,.8333333,40,0,1.649178
2780,80,44,36,"black",1,0,12,0,0,1,1,4,6,0,20,6.448719,.3333333,40,33,1.438597
2780,82,44,38,"black",1,0,12,0,0,1,1,4,6,0,,7.948719,2.416667,40,78,1.515127
2780,83,44,39,"black",0,0,12,0,0,1,1,4,6,0,0,8.929488,3.416667,32,51,1.528434
2780,85,44,41,"black",0,0,12,0,0,1,1,4,6,0,30,10.35256,.4166667,40,74,1.157197
2780,87,44,43,"black",0,0,12,0,0,1,1,4,6,0,,12.35256,2.5,40,104,1.194733
2780,88,44,44,"black",0,0,12,0,0,1,1,4,6,0,0,13.67949,3.75,40,69,1.194264
2782,88,48,39,"black",1,0,16,1,0,1,1,11,3,,29,6.115385,1.083333,15,41,.9079762
2783,68,49,19,"white",1,0,8,0,0,1,0,9,7,,0,.2307692,.0833333,45,12,.3361081
2783,77,49,27,"white",0,0,8,0,1,0,1,6,6,0,1,1.48718,.1666667,40,8,1.237874
2783,80,49,30,"white",1,0,8,0,0,0,0,4,11,,0,2.50641,1,40,26,1.462246
2783,87,49,37,"white",0,0,8,0,0,1,0,4,6,0,0,3.794872,.8333333,46,67,1.244125
2784,69,45,24,"white",1,0,12,0,1,0,0,4,6,,0,.3141026,.1666667,48,12,1.403949
2784,70,45,25,"white",1,0,12,0,1,0,0,4,6,,0,.6217949,.1666667,40,16,1.392373
2785,68,47,20,"white",1,0,11,0,0,1,1,4,6,,0,.9615384,0,32,50,1.521732
2785,70,47,22,"white",1,0,11,0,0,1,1,4,6,,0,2.057692,.25,38,31,1.858582
2785,71,47,23,"white",1,0,11,0,0,1,1,4,6,,1,2.096154,.4166667,40,2,1.316302
2785,72,47,24,"white",1,0,11,0,0,1,1,10,1,0,0,2.115385,.0833333,6,1,1.677717
2785,73,47,25,"white",1,0,11,0,0,0,1,10,13,,0,2.461539,.4166667,9,18,1.677717
2786,72,53,18,"black",0,1,12,0,0,1,1,11,8,0,6,.5384616,.0833333,24,1,1.274249
2786,73,53,19,"black",0,1,12,0,0,1,1,11,8,,3,1.480769,.3333333,28,49,1.231429
2786,75,53,21,"black",0,1,12,0,0,1,1,4,6,,0,2.666667,2.666667,40,52,1.553868
2786,77,53,23,"black",0,1,12,0,0,1,1,4,6,0,36,2.974359,.25,40,16,1.688673
2786,78,53,24,"black",0,1,12,0,0,1,1,4,6,0,0,4.051282,1.333333,40,56,1.745062
2786,80,53,26,"black",1,0,12,0,0,1,1,4,6,0,0,5.897436,3.333333,40,96,1.669926
2786,82,53,28,"black",1,0,12,0,0,1,1,4,6,0,0,7.76282,5.25,40,97,1.816452
2786,83,53,29,"black",1,0,12,0,0,1,1,4,6,0,5,8.724359,6.333333,40,50,1.751578
2786,87,53,33,"black",1,0,12,0,0,1,1,4,6,0,,10.72436,10.33333,40,104,1.829231
2786,88,53,35,"black",1,0,12,0,0,1,1,4,6,0,0,12.07051,11.66667,40,70,1.983829
2787,72,49,22,"white",1,0,17,1,0,0,1,11,13,0,0,4.096154,1.5,50,48,1.709215
2787,73,49,23,"white",1,0,17,1,0,0,1,11,13,0,0,5.076923,2.5,50,51,1.705481
2787,75,49,25,"white",1,0,17,1,0,0,1,11,13,,0,6,.5,60,48,1.553868
2787,77,49,27,"white",1,0,17,1,0,0,1,11,13,1,0,7,2.416667,55,52,1.577447
2787,78,49,28,"white",1,0,17,1,0,0,1,11,13,0,0,8,3.5,50,52,1.776277
2787,80,49,30,"white",0,0,17,1,0,1,0,4,2,0,2,9.115385,.5,35,58,2.109583
2787,82,49,32,"white",0,0,17,1,0,1,0,4,2,0,0,10.98077,2.333333,50,97,1.987874
2787,83,49,33,"white",0,0,17,1,0,1,0,4,1,1,0,11.96154,.9166667,50,51,2.322557
2787,85,49,35,"white",1,0,17,1,0,0,0,4,1,1,,13.96154,.75,60,104,2.325615
2787,87,49,37,"white",1,0,17,1,0,0,0,4,1,1,,15.96154,2.75,60,104,2.483372
2787,88,49,39,"white",1,0,17,1,0,0,0,4,1,0,0,17.26923,4.083333,55,68,2.72138
2788,69,50,18,"white",0,1,12,0,0,0,1,4,3,,0,.5,.4166667,40,26,1.815856
2788,70,50,19,"white",0,1,12,0,0,0,1,4,3,0,0,1.557692,1.5,40,55,1.984131
2788,71,50,20,"white",0,1,12,0,0,0,1,4,3,0,0,2.576923,2.5,40,53,1.938565
2788,72,50,21,"white",1,0,12,0,0,1,1,4,3,1,0,3.615385,3.5,40,54,2.083182
2788,73,50,22,"white",1,0,12,0,0,1,1,4,3,,0,4.461538,3.833333,40,44,2.083182
2788,75,50,24,"white",1,0,12,0,0,1,1,6,3,,0,5.461538,1.25,40,52,1.910543
2788,77,50,26,"white",1,0,12,0,0,1,1,4,3,0,0,6.461538,,40,52,2.014403
2788,78,50,27,"white",1,0,12,0,0,1,1,4,3,,0,6.480769,1.083333,40,1,2.014403
2789,68,48,19,"white",1,0,12,0,0,0,1,6,3,,0,1,0,40,52,1.403949
2789,69,48,20,"white",1,0,12,0,0,0,1,6,3,,0,2,.8333333,40,52,1.392373
2790,69,47,21,"white",0,1,12,0,0,0,1,11,3,,0,1.288461,.1666667,40,30,1.297063
2790,70,47,22,"white",1,0,12,0,0,1,1,11,3,,0,2.230769,.25,40,49,.8915981
2790,71,47,23,"white",1,0,12,0,0,0,1,5,3,1,0,3.25,2,40,53,1.453057
2790,72,47,24,"white",1,0,12,0,0,0,1,5,3,1,0,3.807692,3,40,29,1.689645
2790,73,47,25,"white",1,0,12,0,0,0,1,5,3,1,0,4.807692,4,38,52,1.842212
2790,75,47,27,"white",1,0,12,0,0,0,1,5,3,,0,5.916667,5.916667,40,38,1.942525
2790,77,47,29,"white",1,0,12,0,0,0,1,5,3,1,0,7.916667,7.916667,38,52,2.065096
2790,78,47,30,"white",1,0,12,0,0,0,1,5,3,1,0,9,9,38,54,2.076294
2790,80,47,32,"white",1,0,12,0,0,0,1,5,3,1,,10.88461,0,38,98,2.085485
2790,82,47,34,"white",1,0,12,0,0,0,1,5,3,1,0,12.38461,2.083333,38,78,2.13061
2790,83,47,35,"white",1,0,12,0,0,0,1,5,3,1,0,13.36538,3,24,51,2.03926
2790,85,47,37,"white",1,0,12,0,0,0,1,5,3,1,,15.36538,5,30,104,2.457503
2790,87,47,39,"white",1,0,12,0,0,0,1,5,3,1,,17.36538,7.083333,38,104,2.175246
2790,88,47,40,"white",1,0,12,0,0,0,1,5,3,1,0,18.69231,8.416667,35,69,2.242866
2791,70,47,22,"white",1,0,16,1,1,0,1,11,13,0,0,1.057692,.5833333,40,42,1.762589
2791,71,47,23,"white",1,0,16,1,1,0,1,6,13,,0,1.788461,.8333333,40,38,1.801809
2791,80,47,32,"white",1,0,16,1,0,0,1,10,3,0,0,1.807692,0,6,1,1.242483
2792,68,44,23,"white",0,1,16,1,0,0,1,11,13,,0,1,.5833333,40,52,1.904724
2792,69,44,24,"white",1,0,16,1,0,0,1,11,13,,0,2,1.416667,50,52,1.758698
2792,70,44,25,"white",1,0,16,1,0,0,1,11,13,0,0,2.923077,2.5,40,48,1.951555
2792,71,44,26,"white",1,0,16,1,0,0,1,11,13,0,0,3.923077,3.5,40,52,2.042001
2792,72,44,27,"white",1,0,16,1,0,0,1,11,13,0,,3.923077,.4166667,35,,2.217712
2792,73,44,28,"white",1,0,16,1,0,0,1,11,13,0,0,4.884615,1.416667,40,50,2.119456
2792,82,44,37,"white",1,0,16,1,0,0,1,3,3,0,,8.730769,1.75,15,98,2.551006
2792,83,44,38,"white",1,0,16,1,0,0,1,3,3,0,0,9.653846,2.75,10,48,3.098784
2792,85,44,40,"white",1,0,16,1,0,0,1,3,3,0,,11.65385,4.666667,10,104,3.183119
2792,87,44,42,"white",1,0,16,1,0,0,1,3,3,0,,13.65385,0,15,104,2.680357
2792,88,44,43,"white",1,0,16,1,0,0,1,3,3,0,0,14.96154,1.333333,10,68,3.407618
2793,77,48,29,"white",1,0,12,0,0,0,1,11,3,0,0,1.333333,1.333333,38,38,1.082998
2793,78,48,30,"white",1,0,12,0,0,0,1,11,3,0,0,2.416667,2.416667,40,55,1.145005
2794,75,52,22,"white",0,0,16,1,0,1,1,12,3,,0,1.935897,.6666667,40,36,1.705975
2794,77,52,24,"white",0,0,16,1,0,0,1,12,3,0,0,2.935897,.1666667,40,52,2.379046
2794,78,52,25,"white",0,0,16,1,0,0,1,12,1,0,0,3.974359,1.25,40,54,1.790361
2794,80,52,27,"white",0,0,16,1,0,1,1,12,3,0,,5.858974,3.25,40,98,1.855864
2794,82,52,29,"white",1,0,16,1,0,0,1,12,1,0,,7.74359,5.25,40,98,1.935859
2794,83,52,30,"white",1,0,16,1,0,0,1,12,2,0,0,8.72436,6.166667,40,51,2.029209
2794,85,52,32,"white",1,0,16,1,0,0,1,12,1,0,,10.72436,8.166667,40,104,2.094118
2794,87,52,34,"white",1,0,16,1,0,0,1,12,1,0,,12.72436,10.25,40,104,2.273745
2794,88,52,36,"white",1,0,16,1,0,0,1,12,3,0,0,14.12821,11.58333,40,73,2.321724
2795,68,50,18,"white",1,0,8,0,0,0,1,1,10,,21,.4038461,.0833333,40,21,1.073707
2795,69,50,18,"white",1,0,8,0,1,0,1,4,6,,8,.9807692,.5,40,30,1.361601
2795,70,50,19,"white",0,0,8,0,1,0,1,4,6,,0,1.980769,1.333333,40,52,1.361601
2795,71,50,20,"white",1,0,8,0,0,0,1,4,6,,1,2.480769,.25,55,26,1.529395
2795,72,50,21,"white",1,0,8,0,0,0,1,6,6,,6,2.961538,.5833333,40,25,1.02379
2795,73,50,22,"white",1,0,8,0,0,1,1,6,2,,0,3.826923,.8333333,56,45,1.522232
2796,68,43,24,"white",0,1,12,0,0,0,1,5,2,,0,1,1,40,52,1.627093
2796,69,43,25,"white",0,1,12,0,0,0,1,5,3,,0,2,1.833333,40,52,1.643014
2796,70,43,26,"white",0,1,12,0,0,0,1,5,3,,2,2.903846,1.916667,40,47,1.643014
2796,71,43,27,"white",0,1,12,0,0,0,1,6,3,0,0,3.923077,1.833333,45,53,1.598239
2796,72,43,28,"white",1,0,12,0,0,0,1,1,3,0,0,4.961538,2.833333,44,54,1.805229
2796,73,43,29,"white",1,0,12,0,0,1,1,1,3,,2,5.923077,3.166667,34,50,1.839835
2796,75,43,31,"white",0,0,12,0,1,0,1,7,3,,0,6.923077,1.25,45,52,1.468154
2796,77,43,33,"white",0,0,12,0,1,0,1,7,2,0,0,7.923077,3.166667,37,52,1.526643
2796,78,43,34,"white",0,0,12,0,1,0,1,7,3,0,0,8.980769,4.25,40,55,1.518865
2796,80,43,36,"white",0,0,12,0,1,0,1,7,3,1,,10.86539,6.25,40,98,1.297601
2796,82,43,38,"white",0,0,12,0,1,0,1,7,2,0,,12.75,1.833333,44,98,1.686399
2796,83,43,39,"white",0,0,12,0,1,0,1,,2,,3,13.69231,2.083333,40,49,1.791759
2796,85,43,41,"white",0,0,12,0,1,0,1,4,3,0,,15.67308,1.5,40,103,1.796824
2796,87,43,43,"white",0,0,12,0,1,0,1,4,3,0,,17.67308,3.583333,40,104,1.796486
2796,88,43,44,"white",0,0,12,0,1,0,1,4,3,0,0,19.03846,4.916667,40,71,1.856449
2797,68,48,19,"white",1,0,10,0,0,0,1,9,7,,0,.0576923,0,12,3,.9339457
2797,85,48,36,"white",1,0,10,0,0,0,1,11,8,0,,1.057692,.5,38,52,1.081136
2798,68,48,20,"white",1,0,12,0,0,1,1,6,3,,3,1,1,40,6,.4231199
2798,69,48,21,"white",1,0,12,0,0,1,1,4,6,,2,1.365385,.3333333,40,19,1.468211
2798,70,48,22,"white",0,0,12,0,1,0,1,8,6,,3,2.230769,.8333333,40,45,1.468211
2798,71,48,23,"white",0,0,12,0,1,0,1,11,8,0,0,2.230769,.4166667,40,,1.415918
2798,75,48,27,"white",1,0,12,0,1,0,1,11,8,,0,3.5,.6666667,38,36,1.52488
2799,68,49,18,"white",0,1,12,0,0,1,1,7,3,,0,.5833333,.5833333,38,22,1.611979
2799,69,49,19,"white",1,0,12,0,0,0,1,6,3,,2,.8717948,.75,40,15,1.451214
2799,70,49,20,"white",1,0,12,0,0,1,1,4,5,0,0,1.48718,.6666667,40,32,1.539446
2799,71,49,21,"white",1,0,12,0,0,0,1,4,5,,2,1.871795,.4166667,40,20,1.539446
2799,73,49,23,"white",0,0,12,0,1,0,1,9,8,,1,2.064103,0,35,5,.761426
2800,85,50,34,"white",1,0,16,1,0,0,0,4,1,0,,8,8,38,104,2.204762
2801,87,50,36,"white",0,1,17,1,0,0,0,11,13,0,0,13.32051,6.416667,40,82,1.904202
2801,88,50,37,"white",0,1,17,1,0,0,0,11,13,0,0,14.51282,7.833333,40,62,1.935039
2804,71,51,19,"white",0,1,12,0,1,0,1,6,3,,12,.6730769,.1666667,40,35,1.347073
2805,69,50,19,"white",0,1,12,0,0,1,0,4,3,,0,1.166667,1.166667,40,47,1.584745
2805,70,50,20,"white",0,1,12,0,0,1,0,6,3,0,0,2.166667,2.166667,40,50,1.762589
2805,71,50,21,"white",0,1,12,0,0,1,0,11,3,,0,3.128205,2.5,40,50,1.621025
2806,71,53,18,"white",0,1,12,0,1,0,1,12,3,0,16,.3461539,.3333333,50,18,1.655147
